entity_id,safe_id,name,name_en,description_len,release_tier,concept_kind,degree,coverage_role,batch,cardable,card_status,infograph_status
ctkg:domainconcept:3bdef317703581e0a2e1b82f,ctkg_domainconcept_3bdef317703581e0a2e1b82f,题7-20闭环离散系统模型,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:3f2b9364d6712170bfd6fb24,ctkg_domainconcept_3f2b9364d6712170bfd6fb24,stability matrix,stability matrix,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:402f9f89ded980774ffb02c4,ctkg_domainconcept_402f9f89ded980774ffb02c4,forward rectangular integration,forward rectangular integration,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:42b62edf88d848137713e690,ctkg_domainconcept_42b62edf88d848137713e690,Digital lag compensation,Digital lag compensation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:4440d7aea649c55d0359385c,ctkg_domainconcept_4440d7aea649c55d0359385c,Eigenvalue,Eigenvalue,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:471808457837d110fa167faf,ctkg_domainconcept_471808457837d110fa167faf,负定性（标量函数）,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:4763f84157de71b678a091e7,ctkg_domainconcept_4763f84157de71b678a091e7,题7-23数字控制系统模型,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:48988e52fe44c4738e0647cf,ctkg_domainconcept_48988e52fe44c4738e0647cf,闭环脉冲传递函数 Φ(z),,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:492c3f3c5e6d3c57cc074391,ctkg_domainconcept_492c3f3c5e6d3c57cc074391,最少拍系统,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:4b8188f6e3ad1985a3208055,ctkg_domainconcept_4b8188f6e3ad1985a3208055,数字校正装置,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:4b98e3fbe8d7e5267277361f,ctkg_domainconcept_4b98e3fbe8d7e5267277361f,李雅普诺夫第一法（间接法）,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:51031d894f2189c8d2db8f36,ctkg_domainconcept_51031d894f2189c8d2db8f36,题7-26系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:53433e0044a66cd171c6e1d1,ctkg_domainconcept_53433e0044a66cd171c6e1d1,Digital compensator,Digital compensator,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:57f94170125768449cdfa1ba,ctkg_domainconcept_57f94170125768449cdfa1ba,受扰运动,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:59058addd30398485c529e9f,ctkg_domainconcept_59058addd30398485c529e9f,数字控制器,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:599dd42ca76813165e301c5b,ctkg_domainconcept_599dd42ca76813165e301c5b,positive definite matrix,positive definite matrix,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:59abd9632700f1634517f74c,ctkg_domainconcept_59abd9632700f1634517f74c,Discrete State-Space Design Methods,Discrete State-Space Design Methods,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:5f49b022cd74414f3b342231,ctkg_domainconcept_5f49b022cd74414f3b342231,一致稳定性,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:60729cbdf747b39c2ff781bb,ctkg_domainconcept_60729cbdf747b39c2ff781bb,直接z域补偿器设计方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:61472f9425cd8eaba17968db,ctkg_domainconcept_61472f9425cd8eaba17968db,Discrete Design,Discrete Design,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:6979e99f60e2642ff3d70d4b,ctkg_domainconcept_6979e99f60e2642ff3d70d4b,z-plane root locus,z-plane root locus,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:6ab0d98e17a500ee2a2f5133,ctkg_domainconcept_6ab0d98e17a500ee2a2f5133,无纹波最少拍系统,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:6e5429ed119ba2156807f7a0,ctkg_domainconcept_6e5429ed119ba2156807f7a0,模拟化设计方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:6ec72a95052d52a56c6074ef,ctkg_domainconcept_6ec72a95052d52a56c6074ef,题7-23系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:729526b31fd86a3f058b87ad,ctkg_domainconcept_729526b31fd86a3f058b87ad,Constant damping ratio curves in z-plane,Constant damping ratio curves in z-plane,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:78189b463d4f111e115c4201,ctkg_domainconcept_78189b463d4f111e115c4201,向后差分法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:79bb55c4c06d07fd357ec824,ctkg_domainconcept_79bb55c4c06d07fd357ec824,Continuous State-Space Design Methods,Continuous State-Space Design Methods,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:7a638e1fe4a39f6b09d2cd5a,ctkg_domainconcept_7a638e1fe4a39f6b09d2cd5a,调节时间 t_s,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:7b0f2a56598df8c8638bc63f,ctkg_domainconcept_7b0f2a56598df8c8638bc63f,Region of Attraction,Region of Attraction,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:7ba6b61691803d7422f99c16,ctkg_domainconcept_7ba6b61691803d7422f99c16,闭环脉冲传递函数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:7d7b2c2093e1b52795076344,ctkg_domainconcept_7d7b2c2093e1b52795076344,Curves of consta,Curves of constant damping ratio in z-plane (Figure 13.27),0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:7ea75380edbf9be4e15dd503,ctkg_domainconcept_7ea75380edbf9be4e15dd503,特征方程,Characteristic Equation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:80cea7656ffd01203a570296,ctkg_domainconcept_80cea7656ffd01203a570296,稳态跟踪误差,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:819e5c8e8bb74988bfaf76cb,ctkg_domainconcept_819e5c8e8bb74988bfaf76cb,Root locus plot ,Root locus plot in z-plane (Figure 13.25),0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:821f239699f8571f105125f0,ctkg_domainconcept_821f239699f8571f105125f0,二阶采样系统模型,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:83e1bbae1654f73fec3c77f3,ctkg_domainconcept_83e1bbae1654f73fec3c77f3,无纹波最少拍系统,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:8596324a9d5a50d2998e7d97,ctkg_domainconcept_8596324a9d5a50d2998e7d97,广义被控对象脉冲传递函数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:86e0adb71633ae527d8afb11,ctkg_domainconcept_86e0adb71633ae527d8afb11,forward rectangu,forward rectangular integration for integral approximation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:879cc307466d1a688cd3747f,ctkg_domainconcept_879cc307466d1a688cd3747f,题7-25闭环离散系统模型,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:8985a8b639467c8e28fad417,ctkg_domainconcept_8985a8b639467c8e28fad417,李雅普诺夫第二法（直接法）,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:8a31109fa1ad3612b30e7a9a,ctkg_domainconcept_8a31109fa1ad3612b30e7a9a,欧几里得范数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:8daad3ce03210f036d591c02,ctkg_domainconcept_8daad3ce03210f036d591c02,stability in the large,stability in the large,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:9411610b02962c59cae258a3,ctkg_domainconcept_9411610b02962c59cae258a3,G_c(s)-D(z) 变换方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:9431ee70cd4c3af657882c63,ctkg_domainconcept_9431ee70cd4c3af657882c63,直接数字设计法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:951014d55276cafabac48a25,ctkg_domainconcept_951014d55276cafabac48a25,Lyapunov equation,Lyapunov equation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:9788d660e7e83cadc79a4ba6,ctkg_domainconcept_9788d660e7e83cadc79a4ba6,G_c(s)-D(z) 变换方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:98fd8fbe7aa3340c7fe6bc08,ctkg_domainconcept_98fd8fbe7aa3340c7fe6bc08,Root locus plot ,Root locus plot for compensated system (Figure 13.26),0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:9971389501e6c9bf6d378160,ctkg_domainconcept_9971389501e6c9bf6d378160,题7-20系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:9e0ece5ddc1de81897928b5f,ctkg_domainconcept_9e0ece5ddc1de81897928b5f,采样周期,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:9f0b378f72741e96820b891b,ctkg_domainconcept_9f0b378f72741e96820b891b,Lyapunov's first method,Lyapunov's first method,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:a007da62df7bd509e16eab25,ctkg_domainconcept_a007da62df7bd509e16eab25,Discrete Proportional Control,Discrete Proportional Control,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:a183d0a0001c3553cc638558,ctkg_domainconcept_a183d0a0001c3553cc638558,Discrete Models,Discrete Models,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:a3186afbaab04b331226cdc9,ctkg_domainconcept_a3186afbaab04b331226cdc9,Instability,Instability,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:a45eae6f2246a7b9b35bf444,ctkg_domainconcept_a45eae6f2246a7b9b35bf444,连续到离散等效设计方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:a55a1dccfb81a726e05539cc,ctkg_domainconcept_a55a1dccfb81a726e05539cc,G c(s)-to-D(z) conversion method,G_c(s)-to-D(z) conversion method,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:a85bf0c53a7d633a260a63d7,ctkg_domainconcept_a85bf0c53a7d633a260a63d7,单位反馈线性定常离散系统（例7…,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:a9db9c0d98a9759008f3c37b,ctkg_domainconcept_a9db9c0d98a9759008f3c37b,题7-17闭环离散系统模型,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:aa8ea79b87e1a61e5f117b98,ctkg_domainconcept_aa8ea79b87e1a61e5f117b98,数字控制器 D(z),,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ad75410e5a16550ce25a6d8a,ctkg_domainconcept_ad75410e5a16550ce25a6d8a,一拍系统,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:adbc098775012a91ff4207e3,ctkg_domainconcept_adbc098775012a91ff4207e3,无纹波最少拍系统设计方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b00a275496bb3493dc1436b9,ctkg_domainconcept_b00a275496bb3493dc1436b9,Lyapunov's second method,Lyapunov's second method,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b33901638cba88f3f2ea5a20,ctkg_domainconcept_b33901638cba88f3f2ea5a20,Discrete Integral Control,Discrete Integral Control,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b35807c25dd0d822dda119c8,ctkg_domainconcept_b35807c25dd0d822dda119c8,不稳定性,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b4252232f738d2575767fd6b,ctkg_domainconcept_b4252232f738d2575767fd6b,Entry point in z-plane root locus,Entry point in z-plane root locus,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b4aa88340e051572c027eb23,ctkg_domainconcept_b4aa88340e051572c027eb23,Lyapunov Indirect Method,Lyapunov Indirect Method,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b59579e9d355b2e2d44352b0,ctkg_domainconcept_b59579e9d355b2e2d44352b0,根轨迹,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b621a897dafceaba35cce329,ctkg_domainconcept_b621a897dafceaba35cce329,题7-26闭环离散系统模型,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b6aa705c3bcc3630a4c1962b,ctkg_domainconcept_b6aa705c3bcc3630a4c1962b,采样周期,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b7b9b4cd76509c25cf2b5b28,ctkg_domainconcept_b7b9b4cd76509c25cf2b5b28,z 特征方程,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b7fc2ba69b902e77c74aea53,ctkg_domainconcept_b7fc2ba69b902e77c74aea53,Lyapunov stability,Lyapunov stability,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:b9e17d7d49dcfcec06ee70e7,ctkg_domainconcept_b9e17d7d49dcfcec06ee70e7,题7-17系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:bb073f59e79dbee61e794fa1,ctkg_domainconcept_bb073f59e79dbee61e794fa1,Discrete Derivative Control,Discrete Derivative Control,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:bbb77635a4753e2de17d81ca,ctkg_domainconcept_bbb77635a4753e2de17d81ca,典型输入,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:bca773190d368f3faaaab995,ctkg_domainconcept_bca773190d368f3faaaab995,数字控制器脉冲传递函数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:bcb984982bdc0a405f967351,ctkg_domainconcept_bcb984982bdc0a405f967351,Lyapunov's indirect method,Lyapunov's indirect method,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:bdae7eeb9e64719b93446a14,ctkg_domainconcept_bdae7eeb9e64719b93446a14,backward difference rule,backward difference rule,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:be726bac049cf9cd8b4c2324,ctkg_domainconcept_be726bac049cf9cd8b4c2324,稳态误差,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:bf027d00f4e69d3198aefe23,ctkg_domainconcept_bf027d00f4e69d3198aefe23,Exact Discrete Equivalent,Exact Discrete Equivalent,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:c762d9e6b65175bba817ef32,ctkg_domainconcept_c762d9e6b65175bba817ef32,具有数字控制器的离散系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:c7cc2f616bfb2c6cdd6333bc,ctkg_domainconcept_c7cc2f616bfb2c6cdd6333bc,阻尼比,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:c8c9bf27db6d626df6437323,ctkg_domainconcept_c8c9bf27db6d626df6437323,Mixed Continuous-Discrete System,Mixed Continuous-Discrete System,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:cd1a5e4071f81f8cf97f7eb7,ctkg_domainconcept_cd1a5e4071f81f8cf97f7eb7,Discrete Lead Compensation,Discrete Lead Compensation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:cddf1c071aa52e4f1dece3ee,ctkg_domainconcept_cddf1c071aa52e4f1dece3ee,Closed-loop samp,Closed-loop sampled system with digital computer compensation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ce58ea6e6a7dad56e9b4a8cd,ctkg_domainconcept_ce58ea6e6a7dad56e9b4a8cd,零阶保持器,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ce5faebdf847052fdb481b31,ctkg_domainconcept_ce5faebdf847052fdb481b31,asymptotic stability,asymptotic stability,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ceba1e9ff71d5f284ca106d9,ctkg_domainconcept_ceba1e9ff71d5f284ca106d9,闭环脉冲传递函数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:cec53f7d2e39cb58f30ccc8a,ctkg_domainconcept_cec53f7d2e39cb58f30ccc8a,题7-19系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d071dec567505ce641aa9b15,ctkg_domainconcept_d071dec567505ce641aa9b15,一致渐近稳定性,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d0ce721957a07ee537d1a149,ctkg_domainconcept_d0ce721957a07ee537d1a149,超调量,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d128c3dba70d4cc962b3e854,ctkg_domainconcept_d128c3dba70d4cc962b3e854,Digital lead-lag compensation,Digital lead-lag compensation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d1afe8495e77510fc5846c95,ctkg_domainconcept_d1afe8495e77510fc5846c95,PID 数字控制器,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d39faa7168016a381956c62d,ctkg_domainconcept_d39faa7168016a381956c62d,相角裕度 γ,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d526b90368de52c39e27ffe6,ctkg_domainconcept_d526b90368de52c39e27ffe6,Digital lead compensation,Digital lead compensation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d53f007c903cb2a964bacf4d,ctkg_domainconcept_d53f007c903cb2a964bacf4d,广义对象脉冲传递函数,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d5c2a895fabd5e94f4be1d92,ctkg_domainconcept_d5c2a895fabd5e94f4be1d92,李雅普诺夫意义下的稳定性,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:d896c1f43c2ff7a05c1543b4,ctkg_domainconcept_d896c1f43c2ff7a05c1543b4,零阶保持器,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:da1326600f3311fd52008dd3,ctkg_domainconcept_da1326600f3311fd52008dd3,Breakaway point in z-plane root locus,Breakaway point in z-plane root locus,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:dbcf19cd7faa70a7b71ba715,ctkg_domainconcept_dbcf19cd7faa70a7b71ba715,Lyapunov's direct method,Lyapunov's direct method,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:dd4c15f1669f9b04911032e5,ctkg_domainconcept_dd4c15f1669f9b04911032e5,不定性（标量函数）,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ddb1cbf0f8a591b01ba3373b,ctkg_domainconcept_ddb1cbf0f8a591b01ba3373b,题7-22电机控制系统模型,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:de6aac43614a90c9b0d828a9,ctkg_domainconcept_de6aac43614a90c9b0d828a9,Marginal Stability,Marginal Stability,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:df606d1cc343f73f1c9af59a,ctkg_domainconcept_df606d1cc343f73f1c9af59a,PID 数字控制器实现方法,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:e037175898e502a748c0341d,ctkg_domainconcept_e037175898e502a748c0341d,有纹波最少拍系统结构图,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:e125c73a1fa9700b183695ce,ctkg_domainconcept_e125c73a1fa9700b183695ce,闭环特征方程,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:e23f10cef7e7b7c484be97c9,ctkg_domainconcept_e23f10cef7e7b7c484be97c9,Lines of constan,Lines of constant damping ratio in z-plane,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:e5a2fdfc7f92f0f96dd773fd,ctkg_domainconcept_e5a2fdfc7f92f0f96dd773fd,Asymptotic Stability,Asymptotic Stability,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:e64c6ad0fa1d0483faf9aa7c,ctkg_domainconcept_e64c6ad0fa1d0483faf9aa7c,纹波,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:e981b0bcba817f0997c460e8,ctkg_domainconcept_e981b0bcba817f0997c460e8,digital implementation of PID controller,digital implementation of PID controller,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ea66b99fa9c8cac1f149c856,ctkg_domainconcept_ea66b99fa9c8cac1f149c856,调节时间,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ee5adf8518a6ea2ab503ae7f,ctkg_domainconcept_ee5adf8518a6ea2ab503ae7f,Closed-loop syst,Closed-loop system with digital controller (Figure 13.24),0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ef3b1e7fb0615020b11a78f9,ctkg_domainconcept_ef3b1e7fb0615020b11a78f9,backward differe,backward difference rule for derivative approximation,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:f1074549d93c62bc34bd9b3a,ctkg_domainconcept_f1074549d93c62bc34bd9b3a,平衡状态,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:f2d758b656ba6d55337462e6,ctkg_domainconcept_f2d758b656ba6d55337462e6,Exponential Stability,Exponential Stability,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:f4736bb9065505bbc327e2b7,ctkg_domainconcept_f4736bb9065505bbc327e2b7,Continuous syste,Continuous system model of a sampled system,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:f4808ef41d5a4821c75f5a83,ctkg_domainconcept_f4808ef41d5a4821c75f5a83,PID控制器,PID controller,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:f51115d2ed968014f4f4b3e9,ctkg_domainconcept_f51115d2ed968014f4f4b3e9,单位斜坡响应,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:f713a296511f858ae3f3bfde,ctkg_domainconcept_f713a296511f858ae3f3bfde,大范围（全局）渐近稳定性,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:fa0849954056406029bd497f,ctkg_domainconcept_fa0849954056406029bd497f,脉冲传递函数 G(z),,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:facdf919012f47aa910cae13,ctkg_domainconcept_facdf919012f47aa910cae13,采样周期 T,,0,gold,,0,,C,False,blocked,accepted
ctkg:domainconcept:ff2d00a3489f08f635fff5b4,ctkg_domainconcept_ff2d00a3489f08f635fff5b4,region of attraction,region of attraction,0,gold,,0,,C,False,blocked,accepted
ctkg:v3e-canonical-0c0b4e9e214ae42d511dda74,ctkg_v3e-canonical-0c0b4e9e214ae42d511dda74,s-plane,s-plane,7,silver,theoretical_construct,0,,C,False,blocked,accepted
ctkg:v3e-canonical-2624e6b30f6178715ae3b198,ctkg_v3e-canonical-2624e6b30f6178715ae3b198,比例-积分控制器,,16,silver,theoretical_construct,0,,C,False,blocked,accepted
ctkg:v3e-canonical-262c2f2661df3c6d1086a95e,ctkg_v3e-canonical-262c2f2661df3c6d1086a95e,二次扰动,,17,silver,theoretical_construct,0,,C,False,blocked,accepted
ctkg:v3e-canonical-299c52f97e423f68b4ac6093,ctkg_v3e-canonical-299c52f97e423f68b4ac6093,稳态性能,,4,silver,theoretical_construct,0,,C,False,ok,accepted
ctkg:v3e-canonical-3484a3239128bda292d300f9,ctkg_v3e-canonical-3484a3239128bda292d300f9,利用解析法求解高阶系统单位阶跃…,,17,silver,analysis_method,0,,C,False,blocked,accepted
ctkg:v3e-canonical-55743366373a5197b074831b,ctkg_v3e-canonical-55743366373a5197b074831b,Unit step function,Unit step function,18,silver,theoretical_construct,0,,C,False,blocked,accepted
ctkg:v3e-canonical-813c3692771aa00de2a18d93,ctkg_v3e-canonical-813c3692771aa00de2a18d93,动态性能,,4,silver,theoretical_construct,0,,C,False,ok,accepted
ctkg:v3e-canonical-a9b5aa38cf8c93e8dc4533da,ctkg_v3e-canonical-a9b5aa38cf8c93e8dc4533da,Quality factor Q,Quality factor Q,16,silver,theoretical_construct,0,,C,False,blocked,accepted
ctkg:v3e-canonical-af52bd97e7b277a781f1e7ef,ctkg_v3e-canonical-af52bd97e7b277a781f1e7ef,DC gain,DC gain,7,silver,theoretical_construct,0,,C,False,ok,accepted
ctkg:v3e-canonical-ec8dceb901656a3a0a32d12b,ctkg_v3e-canonical-ec8dceb901656a3a0a32d12b,稳定性,Stability,9,silver,theoretical_construct,0,,C,False,blocked,accepted
ctkg:v3e-canonical-f5ab87cb5fc7e1f248b279e0,ctkg_v3e-canonical-f5ab87cb5fc7e1f248b279e0,Zeros at infinity,Zeros at infinity,17,silver,theoretical_construct,0,,C,False,blocked,accepted
ctkg:v3e-canonical-fabd3ae6177fe2f84e1bde6a,ctkg_v3e-canonical-fabd3ae6177fe2f84e1bde6a,Sifting property,Sifting property,16,silver,theoretical_construct,0,,C,False,blocked,accepted
